# BLOCK:    VELOCITY:     AVE_POFV:        ERROR:
           9    0.282843           0           0           0
           9    0.471405           0           0           0
           9    0.659966           0           0           0
           9    0.848528           0           0           0
           9     1.03709           0           0           0
           9     1.22565           0           0           0
           9     1.41421           0           0           0
           9     1.60278           0           0           0
           9     1.79134           0           0           0
           9      1.9799   0.0212132  0.00235702  0.00222222
           9     2.16846   0.0459619  0.00510688  0.00481481
           9     2.35702    0.048319     1.01519    0.129429
           9     2.54558     4.78004     4.23534    0.088819
           9     2.73415    0.315841   0.0350934   0.0330864
           9     2.92271   0.0919239   0.0102138  0.00962963
           9     3.11127           0           0           0
           9     3.29983           0           0           0
           9     3.48839           0           0           0
           9     3.67696           0           0           0
           9     3.86552           0           0           0
           9     4.05408           0           0           0
           9     4.24264           0           0           0
           9      4.4312           0           0           0
           9     4.61976           0           0           0
           9     4.80833           0           0           0
           9     4.99689           0           0           0
           9     5.18545           0           0           0
           9     5.37401           0           0           0
           9     5.56257           0           0           0

          10   0.0942809   0.0247487  0.00247487  0.00234787
          10    0.282843   0.0344715  0.00344715  0.00327025
          10    0.471405   0.0721838  0.00721838  0.00684796
          10    0.659966    0.247487   0.0247487   0.0234787
          10    0.848528   0.0203293  0.00203293  0.00192861
          10     1.03709   0.0144368  0.00144368  0.00136959
          10     1.22565   0.0144368  0.00144368  0.00136959
          10     1.41421   0.0153206  0.00153206  0.00145344
          10     1.60278   0.0194454  0.00194454  0.00184476
          10     1.79134   0.0223917  0.00223917  0.00212426
          10      1.9799   0.0256326  0.00468458  0.00297922
          10     2.16846   0.0409533  0.00869152   0.0055084
          10     2.35702      1.0253      1.0162     0.11649
          10     2.54558    0.909516     3.90276    0.325484
          10     2.73415     1.14728    0.146312    0.109633
          10     2.92271     1.19442    0.128635    0.112678
          10     3.11127    0.246309   0.0246309   0.0233669
          10     3.29983    0.228631   0.0228631   0.0216899
          10     3.48839           0           0           0
          10     3.67696           0           0           0
          10     3.86552           0           0           0
          10     4.05408           0           0           0
          10     4.24264           0           0           0
          10      4.4312           0           0           0
          10     4.61976           0           0           0
          10     4.80833           0           0           0
          10     4.99689           0           0           0
          10     5.18545           0           0           0
          10     5.37401           0           0           0
          10     5.56257           0           0           0

          11   0.0942809   0.0245523  0.00448191  0.00286667
          11    0.282843   0.0419354  0.00694607  0.00446856
          11    0.471405   0.0640816   0.0123878  0.00794034
          11    0.659966    0.153648   0.0364669   0.0240917
          11    0.848528   0.0095263  0.00271415  0.00186972
          11     1.03709  0.00785674  0.00202668  0.00136354
          11     1.22565    0.021606  0.00327662  0.00214581
          11     1.41421   0.0198383  0.00319627  0.00206486
          11     1.60278    0.448816   0.0425693   0.0387704
          11     1.79134    0.180803   0.0184723   0.0155977
          11      1.9799     0.10803   0.0140796  0.00935832
          11     2.16846    0.292271   0.0344715   0.0250851
          11     2.35702     1.28644     1.04077     0.10846
          11     2.54558    0.578551     3.60056    0.413009
          11     2.73415    0.825744    0.208079    0.115765
          11     2.92271    0.532294    0.165331    0.108245
          11     3.11127    0.287459   0.0485243   0.0311488
          11     3.29983   0.0559793   0.0258737   0.0199259
          11     3.48839   0.0406586  0.00369624  0.00352423
          11     3.67696 0.000883883  8.0353e-05 7.66136e-05
          11     3.86552   0.0959996  0.00872723  0.00832109
          11     4.05408   0.0425246  0.00386587  0.00368597
          11     4.24264   0.0211887  0.00192624   0.0018366
          11      4.4312   0.0172603  0.00156912  0.00149609
          11     4.61976   0.0197401  0.00179455  0.00171104
          11     4.80833  0.00974727 0.000886116 0.000844878
          11     4.99689   0.0667823  0.00607112  0.00578858
          11     5.18545   0.0490801  0.00446183  0.00425418
          11     5.37401           0           0           0
          11     5.56257           0           0           0

          12   0.0942809 0.000540151  0.00415343  0.00264653
          12    0.282843   0.0118097  0.00735137  0.00411452
          12    0.471405   0.0125217   0.0123989  0.00727865
          12    0.659966   0.0203539   0.0351241   0.0221215
          12    0.848528   0.0217779  0.00430279   0.0022915
          12     1.03709   0.0208695  0.00359691   0.0019551
          12     1.22565   0.0233984  0.00495343  0.00253898
          12     1.41421    0.355444   0.0325502    0.028168
          12     1.60278    0.914648    0.115242   0.0781303
          12     1.79134    0.297672   0.0417389   0.0264699
          12      1.9799   0.0742462   0.0190935  0.00983026
          12     2.16846      1.0778    0.121415     0.08636
          12     2.35702      1.1845     1.05275    0.100081
          12     2.54558    0.325294     3.32762    0.460021
          12     2.73415    0.315743    0.217051    0.106465
          12     2.92271   0.0763332    0.157914   0.0994782
          12     3.11127   0.0691148   0.0502402   0.0286003
          12     3.29983    0.017383   0.0251661    0.018278
          12     3.48839   0.0155907  0.00468745  0.00336705
          12     3.67696   0.0187825  0.00163887  0.00149382
          12     3.86552  0.00719383  0.00859945  0.00762865
          12     4.05408  0.00213605  0.00372172  0.00338162
          12     4.24264  0.00189053  0.00192326  0.00168355
          12      4.4312 0.000564703  0.00148542  0.00137376
          12     4.61976 0.000613808  0.00169616  0.00157128
          12     4.80833   0.0327528  0.00354167  0.00265784
          12     4.99689    0.380831   0.0373011   0.0303676
          12     5.18545   0.0113432  0.00503527  0.00393813
          12     5.37401   0.0121534  0.00101278 0.000969666
          12     5.56257           0           0           0

          13   0.0942809 0.000196419  0.00384905   0.0024604
          13    0.282843   0.0210904  0.00840822   0.0039314
          13    0.471405   0.0401185   0.0145312  0.00702414
          13    0.659966    0.095042   0.0397332   0.0208944
          13    0.848528   0.0703669  0.00938465  0.00532099
          13     1.03709   0.0746636  0.00906358  0.00555361
          13     1.22565   0.0332684   0.0071315  0.00314196
          13     1.41421   0.0177268     0.03141   0.0260243
          13     1.60278    0.023472    0.108183   0.0724384
          13     1.79134    0.226372   0.0559415   0.0279858
          13      1.9799    0.406243   0.0488742   0.0300168
          13     2.16846    0.658248     0.16271   0.0890442
          13     2.35702    0.796502     1.03304   0.0943032
          13     2.54558     0.79412     3.13273    0.464083
          13     2.73415    0.928348    0.271766    0.111452
          13     2.92271    0.586432    0.190877   0.0971339
          13     3.11127    0.261728   0.0665085   0.0306801
          13     3.29983   0.0958277   0.0306016   0.0176617
          13     3.48839   0.0184633  0.00574713  0.00327055
          13     3.67696  0.00856876  0.00217194  0.00147095
          13     3.86552    0.072503   0.0135151  0.00847893
          13     4.05408   0.0042721  0.00376406  0.00312176
          13     4.24264  0.00255344  0.00197174  0.00155475
          13      4.4312  0.00964906  0.00211339   0.0014043
          13     4.61976  0.00606442  0.00203218  0.00148591
          13     4.80833  0.00142403  0.00337878  0.00245838
          13     4.99689  0.00147314   0.0345451   0.0281564
          13     5.18545 0.000932988  0.00471971  0.00364782
          13     5.37401  0.00626084  0.00141648 0.000975498
          13     5.56257   0.0164009  0.00126161  0.00121212

          14   0.0942809   0.0198874  0.00499464  0.00253738
          14    0.282843   0.0462811   0.0111134  0.00448578
          14    0.471405    0.127083   0.0225706   0.0101271
          14    0.659966    0.211887   0.0520299   0.0227342
          14    0.848528   0.0710544   0.0137896  0.00651387
          14     1.03709   0.0722575   0.0135774  0.00674636
          14     1.22565    0.118023   0.0150523  0.00817129
          14     1.41421   0.0659966   0.0338804   0.0242824
          14     1.60278    0.115641    0.108716   0.0672662
          14     1.79134    0.318959   0.0747285    0.031671
          14      1.9799    0.219743   0.0610792   0.0302524
          14     2.16846      0.5457    0.190067   0.0867845
          14     2.35702      0.4264    0.989704   0.0970128
          14     2.54558    0.577839     2.95024    0.465434
          14     2.73415    0.799227    0.309442    0.109675
          14     2.92271    0.620953    0.221597   0.0949293
          14     3.11127    0.320972   0.0846845   0.0334421
          14     3.29983    0.143607   0.0386734   0.0181512
          14     3.48839    0.202851    0.019826   0.0139025
          14     3.67696   0.0612089  0.00638886  0.00428695
          14     3.86552   0.0493011   0.0160712   0.0082496
          14     4.05408   0.0415916  0.00646603  0.00389642
          14     4.24264    0.064057   0.0064064  0.00451062
          14      4.4312   0.0250925  0.00375475  0.00204989
          14     4.61976   0.0084951  0.00249381  0.00144971
          14     4.80833   0.0155662   0.0042493  0.00243203
          14     4.99689   0.0114659   0.0328966   0.0261935
          14     5.18545 0.000589256  0.00442468  0.00339917
          14     5.37401 0.000785674  0.00137142  0.00090686
          14     5.56257 0.000785674  0.00122762  0.00112601

          15   0.0942809   0.0244541  0.00629194  0.00267941
          15    0.282843   0.0961469   0.0167823  0.00689367
          15    0.471405    0.235604   0.0367728   0.0166612
          15    0.659966     0.14972   0.0585425   0.0221318
          15    0.848528    0.133614   0.0217779  0.00982446
          15     1.03709     0.10285   0.0195289  0.00852678
          15     1.22565     0.22129   0.0288015   0.0153167
          15     1.41421    0.348103   0.0548286   0.0303843
          15     1.60278    0.187482    0.113967   0.0629864
          15     1.79134    0.149597   0.0797197   0.0299503
          15      1.9799    0.177538   0.0688431   0.0292149
          15     2.16846     0.22954    0.192698   0.0810388
          15     2.35702    0.248985    0.940323    0.102344
          15     2.54558    0.374472     2.77852    0.465005
          15     2.73415    0.628269    0.330697    0.104402
          15     2.92271    0.508871    0.240749   0.0905119
          15     3.11127    0.432244    0.107855   0.0384098
          15     3.29983    0.414271   0.0637133   0.0295329
          15     3.48839     0.18699   0.0309703   0.0168607
          15     3.67696    0.114856     0.01362  0.00805062
          15     3.86552   0.0749091   0.0199938  0.00858165
          15     4.05408    0.129808   0.0146888  0.00873683
          15     4.24264   0.0246505  0.00762268  0.00437082
          15      4.4312    0.015738  0.00455364  0.00206303
          15     4.61976    0.018046  0.00353062  0.00168347
          15     4.80833   0.0243313  0.00558811  0.00261253
          15     4.99689    0.011957   0.0315006   0.0244844
          15     5.18545  0.00827413  0.00468131  0.00318223
          15     5.37401   0.0036583  0.00152388 0.000859122
          15     5.56257  0.00810227  0.00168593  0.00114041

          16   0.0942809   0.0348397  0.00807618  0.00304867
          16    0.282843    0.196468   0.0280127   0.0126493
          16    0.471405    0.171719    0.045207   0.0176258
          16    0.659966    0.191582   0.0668575   0.0222558
          16    0.848528    0.446582   0.0483282   0.0273073
          16     1.03709    0.166514   0.0287155   0.0119591
          16     1.22565    0.174493   0.0379072   0.0168501
          16     1.41421    0.340713   0.0726963   0.0333274
          16     1.60278    0.246481    0.122249   0.0595918
          16     1.79134    0.429887    0.101605   0.0351772
          16      1.9799    0.239974   0.0795388   0.0292814
          16     2.16846    0.429125    0.207475   0.0773093
          16     2.35702    0.291264    0.899757    0.103676
          16     2.54558    0.175672     2.61585    0.463525
          16     2.73415    0.185174    0.321602   0.0982725
          16     2.92271    0.208695    0.238745   0.0848771
          16     3.11127    0.158289    0.111007   0.0361383
          16     3.29983    0.183725    0.071214   0.0286238
          16     3.48839    0.260893   0.0453405   0.0210583
          16     3.67696   0.0846318   0.0180582   0.0086851
          16     3.86552    0.162659   0.0289104    0.011801
          16     4.05408    0.135283    0.022226   0.0109703
          16     4.24264    0.110412    0.014047   0.0074487
          16      4.4312    0.032139  0.00627772  0.00255488
          16     4.61976   0.0866206  0.00872375  0.00527009
          16     4.80833   0.0413707  0.00782452  0.00326921
          16     4.99689   0.0109994   0.0302193   0.0229876
          16     5.18545  0.00459128  0.00467568  0.00298335
          16     5.37401  0.00348643  0.00164654 0.000814136
          16     5.56257   0.0217779  0.00294167  0.00161907

          17   0.0942809   0.0131109  0.00837234  0.00288369
          17    0.282843    0.132141   0.0341378   0.0133059
          17    0.471405    0.157233   0.0517967   0.0177782
          17    0.659966    0.118907   0.0699192   0.0211562
          17    0.848528    0.190109   0.0566682   0.0269445
          17     1.03709    0.214465   0.0396419   0.0154613
          17     1.22565    0.187776   0.0467231   0.0180181
          17     1.41421    0.280903   0.0849438   0.0335419
          17     1.60278    0.351147    0.135714   0.0575875
          17     1.79134    0.386257    0.118349   0.0368784
          17      1.9799    0.461191    0.101989   0.0351263
          17     2.16846    0.344076     0.21551   0.0731781
          17     2.35702    0.360109    0.868013    0.102322
          17     2.54558    0.398018     2.48539    0.454247
          17     2.73415    0.298998    0.320272   0.0925008
          17     2.92271    0.283285    0.241365   0.0799248
          17     3.11127    0.173781      0.1147   0.0342007
          17     3.29983    0.244713   0.0814198   0.0287019
          17     3.48839    0.105329   0.0488692   0.0201131
          17     3.67696    0.150162    0.025829   0.0111199
          17     3.86552   0.0542852    0.030403   0.0112008
          17     4.05408   0.0980865   0.0266884   0.0111958
          17     4.24264   0.0180705   0.0142837   0.0070143
          17      4.4312   0.0145841  0.00676633  0.00245087
          17     4.61976   0.0171621  0.00922012  0.00498341
          17     4.80833   0.0474596    0.010156  0.00381882
          17     4.99689   0.0355518    0.030533   0.0216376
          17     5.18545   0.0121534  0.00511555   0.0028401
          17     5.37401   0.0047386  0.00182843 0.000786301
          17     5.56257   0.0031427   0.0029535  0.00152388

          18   0.0942809 0.000245523  0.00792085   0.0027586
          18    0.282843  0.00243068   0.0323763   0.0126827
          18    0.471405   0.0359446   0.0509161   0.0168123
          18    0.659966    0.200126   0.0771529   0.0211814
          18    0.848528    0.273046   0.0686892    0.028001
          18     1.03709     0.27943   0.0529634    0.019515
          18     1.22565    0.335925   0.0627898    0.023095
          18     1.41421    0.313386    0.097635   0.0339948
          18     1.60278    0.292001    0.144396   0.0550388
          18     1.79134    0.433545     0.13586   0.0387646
          18      1.9799    0.540421    0.126346    0.040754
          18     2.16846    0.378842    0.224584    0.069673
          18     2.35702    0.309507    0.836984    0.101233
          18     2.54558    0.307886     2.36441    0.444828
          18     2.73415    0.321218    0.320325   0.0873619
          18     2.92271    0.199365    0.239032   0.0755186
          18     3.11127     0.14314     0.11628   0.0323371
          18     3.29983    0.193399   0.0876409   0.0277733
          18     3.48839    0.132435   0.0535118   0.0195242
          18     3.67696   0.0325809   0.0262041   0.0105084
          18     3.86552   0.0504796   0.0315184   0.0106339
          18     4.05408   0.0304203   0.0268957   0.0105758
          18     4.24264   0.0377615    0.015588   0.0067448
          18      4.4312   0.0454463  0.00891522  0.00311754
          18     4.61976    0.109331   0.0147819  0.00716702
          18     4.80833   0.0901316   0.0145991  0.00562604
          18     4.99689   0.0158854   0.0297192   0.0204508
          18     5.18545  0.00483681  0.00510006  0.00268236
          18     5.37401   0.0473123  0.00435531  0.00256552
          18     5.56257   0.0453481  0.00530876  0.00270378

          19   0.0942809  0.00387927  0.00770814   0.0026216
          19    0.282843   0.0247733   0.0319762   0.0120215
          19    0.471405   0.0396029   0.0503206    0.015938
          19    0.659966    0.156177   0.0813121   0.0204709
          19    0.848528    0.212206   0.0762427   0.0275272
          19     1.03709    0.161137   0.0586568   0.0193005
          19     1.22565     0.32058   0.0763577    0.025556
          19     1.41421    0.448301    0.116091   0.0368768
          19     1.60278    0.409091    0.158328   0.0538763
          19     1.79134    0.474891    0.153704   0.0406241
          19      1.9799    0.430402    0.142349   0.0416326
          19     2.16846    0.415867    0.234652   0.0667294
          19     2.35702    0.299907    0.808717   0.0997732
          19     2.54558    0.405948     2.26134    0.433194
          19     2.73415    0.220087    0.315049    0.082923
          19     2.92271    0.180754    0.235965   0.0716062
          19     3.11127    0.285715    0.125197    0.031841
          19     3.29983    0.140341   0.0904146   0.0264497
          19     3.48839    0.065702   0.0541534   0.0185071
          19     3.67696   0.0786902   0.0289666    0.010312
          19     3.86552   0.0287753    0.031374   0.0100752
          19     4.05408    0.022048   0.0266406   0.0100222
          19     4.24264   0.0855894   0.0192723  0.00732729
          19      4.4312   0.0768979   0.0124933  0.00456634
          19     4.61976    0.067126   0.0175368  0.00730012
          19     4.80833   0.0377124   0.0158156  0.00545987
          19     4.99689   0.0195682    0.029185   0.0193814
          19     5.18545   0.0158362  0.00566512  0.00260002
          19     5.37401  0.00827413  0.00456156  0.00243877
          19     5.56257   0.0234229  0.00626213  0.00272438

          20   0.0942809  0.00230792  0.00743812  0.00250439
          20    0.282843   0.0114168   0.0309482   0.0114643
          20    0.471405   0.0798687    0.051798   0.0152094
          20    0.659966   0.0699496    0.080744   0.0194552
          20    0.848528    0.102629    0.077562   0.0261825
          20     1.03709    0.254436   0.0684457   0.0206693
          20     1.22565    0.292246   0.0871521   0.0264599
          20     1.41421    0.408649    0.130719   0.0378231
          20     1.60278    0.597751    0.180299   0.0554819
          20     1.79134    0.451051    0.168571   0.0412238
          20      1.9799    0.340467    0.152255   0.0407124
          20     2.16846    0.383802    0.242109   0.0638083
          20     2.35702    0.319229    0.784243   0.0977403
          20     2.54558    0.291068     2.16282    0.422587
          20     2.73415    0.209088    0.309751   0.0789459
          20     2.92271    0.258241    0.237078   0.0680345
          20     3.11127    0.250679    0.131472   0.0308609
          20     3.29983    0.205724     0.09618    0.025748
          20     3.48839   0.0870134   0.0557964   0.0176545
          20     3.67696    0.117434   0.0333899   0.0107032
          20     3.86552   0.0845582   0.0340332  0.00991619
          20     4.05408   0.0382034   0.0272187  0.00953776
          20     4.24264   0.0940845   0.0230129  0.00785793
          20      4.4312   0.0904753   0.0163924  0.00576726
          20     4.61976   0.0538432   0.0193521  0.00715726
          20     4.80833   0.0290454   0.0164771  0.00522679
          20     4.99689    0.067568   0.0311041   0.0185071
          20     5.18545   0.0518545  0.00797459  0.00334185
          20     5.37401  0.00662913  0.00466494  0.00231902
          20     5.56257  0.00147314  0.00602268  0.00259866

