# BLOCK:     DISTANCE:    ACTUAL_GOFR:    GOFR_AVE:    ERROR:
          62    0.115423           0           0           0
          62    0.141073           0           0           0
          62    0.166723           0           0           0
          62    0.192372           0           0           0
          62    0.218022           0           0           0
          62    0.243672           0           0           0
          62    0.269321           0           0           0
          62    0.294971           0           0           0
          62     0.32062           0           0           0
          62     0.34627           0           0           0
          62     0.37192           0           0           0
          62    0.397569           0           0           0
          62    0.423219           0           0           0
          62    0.448869           0           0           0
          62    0.474518           0           0           0
          62    0.500168           0           0           0
          62    0.525818           0           0           0
          62    0.551467           0           0           0
          62    0.577117           0           0           0
          62    0.602767           0           0           0
          62    0.628416           0           0           0
          62    0.654066           0           0           0
          62    0.679715           0           0           0
          62    0.705365           0           0           0
          62    0.731015           0           0           0
          62    0.756664           0           0           0
          62    0.782314           0           0           0
          62    0.807964           0           0           0
          62    0.833613           0           0           0
          62    0.859263           0 8.47116e-06 4.22385e-06
          62    0.884913  0.00124719  0.00127648 6.51368e-05
          62    0.910562   0.0209947   0.0256692 0.000395878
          62    0.936212    0.169663    0.175337  0.00103797
          62    0.961861    0.592211    0.586159  0.00178117
          62    0.987511     1.23871     1.22747  0.00210985
          62     1.01316     1.92168     1.88615  0.00353904
          62     1.03881      2.3836      2.3479   0.0039843
          62     1.06446     2.57707     2.55038  0.00326738
          62     1.09011     2.59807     2.54082  0.00318922
          62     1.11576     2.39297     2.39781  0.00362857
          62     1.14141     2.17769     2.18592  0.00303308
          62     1.16706     1.91982     1.95541   0.0036319
          62     1.19271     1.70747     1.74237  0.00299359
          62     1.21836     1.52179     1.55116  0.00294462
          62     1.24401     1.35728     1.38261  0.00318698
          62     1.26966     1.22347      1.2364  0.00294431
          62     1.29531     1.11292      1.1161  0.00267967
          62     1.32096     1.00625     1.01117  0.00248844
          62     1.34661    0.928839    0.932416    0.002259
          62     1.37226    0.863932    0.865152  0.00240836
          62     1.39791    0.824325    0.810934  0.00212427
          62     1.42355    0.776297    0.770804  0.00174075
          62      1.4492    0.747372    0.738018  0.00182805
          62     1.47485    0.746497    0.712704  0.00172041
          62      1.5005    0.714094    0.694161  0.00147796
          62     1.52615    0.690102    0.683576  0.00156666
          62      1.5518    0.691628    0.677003  0.00172148
          62     1.57745    0.673937    0.676852  0.00175156
          62      1.6031    0.669188    0.678615  0.00155056
          62     1.62875    0.672918    0.690074   0.0015752
          62      1.6544    0.693266    0.706249  0.00174615
          62     1.68005    0.721615    0.728844  0.00171001
          62      1.7057    0.763384    0.756847  0.00160246
          62     1.73135    0.791758    0.788539  0.00170866
          62       1.757    0.832152    0.822863  0.00158624
          62     1.78265    0.859175    0.857818  0.00165188
          62      1.8083    0.916797    0.899628  0.00167203
          62     1.83395    0.915418    0.939313   0.0019256
          62      1.8596    0.973653    0.981911  0.00185556
          62     1.88525     1.01195     1.02072  0.00182687
          62      1.9109     1.05728     1.05965  0.00176981
          62     1.93655      1.1031     1.09721  0.00175538
          62      1.9622     1.13183     1.13192  0.00159121
          62     1.98785     1.16148     1.16282  0.00161055
          62      2.0135     1.19155     1.18617  0.00169921
          62     2.03915     1.20538      1.2037  0.00170919
          62      2.0648     1.21561     1.21341  0.00166382
          62     2.09045     1.21521     1.21209  0.00164573
          62      2.1161     1.19821     1.20654  0.00145101
          62     2.14174     1.19346     1.19144  0.00163935
          62     2.16739     1.16396     1.16912   0.0015802
          62     2.19304     1.13682     1.14494  0.00141985
          62     2.21869     1.11433     1.11711  0.00162579
          62     2.24434     1.08651     1.08919   0.0017251
          62     2.26999     1.05798      1.0593  0.00143072
          62     2.29564     1.03971     1.03142  0.00146886
          62     2.32129     1.00935     1.00486  0.00135769
          62     2.34694    0.970818    0.978877  0.00140562
          62     2.37259    0.965697    0.960003  0.00134053
          62     2.39824    0.951387    0.942314  0.00137592
          62     2.42389    0.940531    0.926309  0.00134415
          62     2.44954    0.930958    0.913217  0.00118922
          62     2.47519    0.906392    0.904802   0.0012946
          62     2.50084    0.898836    0.897832  0.00123272
          62     2.52649    0.889528    0.892768  0.00124762
          62     2.55214    0.902084     0.89208  0.00108797

          63   0.0128248           0           0           0
          63   0.0384745           0           0           0
          63   0.0641241           0           0           0
          63   0.0897737           0           0           0
          63    0.115423           0           0           0
          63    0.141073           0           0           0
          63    0.166723           0           0           0
          63    0.192372           0           0           0
          63    0.218022           0           0           0
          63    0.243672           0           0           0
          63    0.269321           0           0           0
          63    0.294971           0           0           0
          63     0.32062           0           0           0
          63     0.34627           0           0           0
          63     0.37192           0           0           0
          63    0.397569           0           0           0
          63    0.423219           0           0           0
          63    0.448869           0           0           0
          63    0.474518           0           0           0
          63    0.500168           0           0           0
          63    0.525818           0           0           0
          63    0.551467           0           0           0
          63    0.577117           0           0           0
          63    0.602767           0           0           0
          63    0.628416           0           0           0
          63    0.654066           0           0           0
          63    0.679715           0           0           0
          63    0.705365           0           0           0
          63    0.731015           0           0           0
          63    0.756664           0           0           0
          63    0.782314           0           0           0
          63    0.807964           0           0           0
          63    0.833613           0           0           0
          63    0.859263           0  8.3367e-06 4.15894e-06
          63    0.884913 0.000862029   0.0012699 6.44343e-05
          63    0.910562   0.0281662   0.0257089 0.000391573
          63    0.936212    0.183215    0.175462    0.001029
          63    0.961861    0.584681    0.586135  0.00175305
          63    0.987511     1.23603     1.22761  0.00208073
          63     1.01316     1.87119     1.88591  0.00349083
          63     1.03881     2.32688     2.34757    0.003935
          63     1.06446     2.55556     2.55046  0.00321655
          63     1.09011     2.52525     2.54058  0.00314817
          63     1.11576     2.38141     2.39755   0.0035803
          63     1.14141     2.15752     2.18547  0.00301827
          63     1.16706     1.95212     1.95535  0.00357462
          63     1.19271      1.7952     1.74321  0.00306129
          63     1.21836     1.57529     1.55154  0.00292268
          63     1.24401     1.40341     1.38294  0.00315346
          63     1.26966     1.26333     1.23683  0.00292844
          63     1.29531     1.10051     1.11585  0.00264854
          63     1.32096    0.992241     1.01087  0.00246702
          63     1.34661    0.921085    0.932236  0.00223029
          63     1.37226    0.842179    0.864787  0.00239758
          63     1.39791    0.800569    0.810769  0.00209692
          63     1.42355     0.75597    0.770568  0.00172897
          63      1.4492    0.729564    0.737884  0.00180395
          63     1.47485    0.693871    0.712406  0.00171888
          63      1.5005    0.682383    0.693974  0.00146628
          63     1.52615    0.686618    0.683625  0.00154253
          63      1.5518    0.677922    0.677018  0.00169421
          63     1.57745    0.700425    0.677226  0.00176327
          63      1.6031    0.710037    0.679114  0.00160416
          63     1.62875    0.706973    0.690343  0.00157287
          63      1.6544     0.71263    0.706351  0.00172137
          63     1.68005     0.73945    0.729012  0.00169113
          63      1.7057    0.757628     0.75686  0.00157708
          63     1.73135     0.79768    0.788684  0.00168769
          63       1.757     0.82909    0.822962  0.00156414
          63     1.78265    0.867641    0.857973  0.00163301
          63      1.8083    0.906778    0.899742  0.00164933
          63     1.83395    0.924548    0.939078  0.00190924
          63      1.8596    0.970949    0.981737  0.00183424
          63     1.88525     1.03485     1.02094   0.0018116
          63      1.9109     1.05188     1.05953  0.00174602
          63     1.93655     1.09363     1.09715  0.00172844
          63      1.9622     1.14089     1.13207  0.00157231
          63     1.98785     1.16724     1.16289  0.00158651
          63      2.0135      1.1799     1.18607  0.00167515
          63     2.03915     1.19662     1.20359  0.00168576
          63      2.0648     1.20056      1.2132  0.00164986
          63     2.09045     1.21532     1.21214  0.00162041
          63      2.1161     1.18302     1.20617  0.00147524
          63     2.14174     1.18044     1.19127   0.0016226
          63     2.16739     1.16336     1.16903  0.00155776
          63     2.19304     1.13402     1.14477  0.00140785
          63     2.21869     1.10024     1.11685   0.0016219
          63     2.24434      1.0942     1.08927  0.00169955
          63     2.26999     1.07637     1.05957  0.00143344
          63     2.29564     1.04564     1.03165  0.00146278
          63     2.32129     1.00142      1.0048  0.00133724
          63     2.34694    0.973841    0.978797  0.00138558
          63     2.37259    0.962296    0.960039  0.00131975
          63     2.39824    0.937272    0.942234  0.00135641
          63     2.42389    0.913493    0.926106  0.00133812
          63     2.44954    0.898103    0.912977   0.0011943
          63     2.47519    0.888333     0.90454  0.00130018
          63     2.50084    0.903259    0.897918  0.00121616
          63     2.52649    0.894056    0.892789  0.00122798
          63     2.55214    0.908571    0.892342  0.00110174

          64   0.0128248           0           0           0
          64   0.0384745           0           0           0
          64   0.0641241           0           0           0
          64   0.0897737           0           0           0
          64    0.115423           0           0           0
          64    0.141073           0           0           0
          64    0.166723           0           0           0
          64    0.192372           0           0           0
          64    0.218022           0           0           0
          64    0.243672           0           0           0
          64    0.269321           0           0           0
          64    0.294971           0           0           0
          64     0.32062           0           0           0
          64     0.34627           0           0           0
          64     0.37192           0           0           0
          64    0.397569           0           0           0
          64    0.423219           0           0           0
          64    0.448869           0           0           0
          64    0.474518           0           0           0
          64    0.500168           0           0           0
          64    0.525818           0           0           0
          64    0.551467           0           0           0
          64    0.577117           0           0           0
          64    0.602767           0           0           0
          64    0.628416           0           0           0
          64    0.654066           0           0           0
          64    0.679715           0           0           0
          64    0.705365           0           0           0
          64    0.731015           0           0           0
          64    0.756664           0           0           0
          64    0.782314           0           0           0
          64    0.807964           0           0           0
          64    0.833613           0           0           0
          64    0.859263 0.000155618  1.0638e-05  4.6876e-06
          64    0.884913  0.00201751  0.00128158 6.44777e-05
          64    0.910562   0.0260528   0.0257142 0.000385492
          64    0.936212    0.174235    0.175443   0.0010131
          64    0.961861    0.581732    0.586066  0.00172701
          64    0.987511     1.21255     1.22737  0.00206148
          64     1.01316     1.86826     1.88564  0.00344716
          64     1.03881     2.33348     2.34735  0.00387966
          64     1.06446     2.59097     2.55109  0.00322797
          64     1.09011     2.53337     2.54046  0.00310099
          64     1.11576     2.35243     2.39684  0.00359309
          64     1.14141     2.20138     2.18572  0.00298133
          64     1.16706     2.01798     1.95633  0.00365026
          64     1.19271     1.77603     1.74372  0.00305611
          64     1.21836     1.56022     1.55168  0.00288015
          64     1.24401     1.38737     1.38301  0.00310494
          64     1.26966     1.21745     1.23653  0.00289829
          64     1.29531     1.09555     1.11554  0.00262609
          64     1.32096     1.00793     1.01083   0.0024289
          64     1.34661    0.960125    0.932672  0.00223761
          64     1.37226    0.875068    0.864948  0.00236549
          64     1.39791    0.802995    0.810648  0.00206767
          64     1.42355    0.771265    0.770579  0.00170199
          64      1.4492    0.755114    0.738153  0.00179574
          64     1.47485    0.698413    0.712187  0.00170587
          64      1.5005    0.675372    0.693684   0.0014719
          64     1.52615    0.650617    0.683109  0.00160233
          64      1.5518     0.67278    0.676951  0.00166903
          64     1.57745    0.651432    0.676823  0.00178118
          64      1.6031    0.656238    0.678757  0.00161842
          64     1.62875    0.670129    0.690027  0.00157969
          64      1.6544    0.709629    0.706402  0.00169523
          64     1.68005    0.733797    0.729087  0.00166636
          64      1.7057    0.768459    0.757041  0.00156281
          64     1.73135    0.781379     0.78857  0.00166517
          64       1.757    0.807292    0.822717  0.00155874
          64     1.78265    0.869462    0.858153  0.00161733
          64      1.8083    0.908091    0.899872  0.00162872
          64     1.83395    0.945558     0.93918  0.00188209
          64      1.8596    0.990953    0.981881  0.00181123
          64     1.88525     1.03969     1.02123  0.00180681
          64      1.9109     1.08313      1.0599  0.00175723
          64     1.93655      1.1248     1.09758  0.00175458
          64      1.9622     1.13733     1.13215  0.00154989
          64     1.98785     1.15351     1.16274  0.00156848
          64      2.0135     1.18097     1.18599  0.00165087
          64     2.03915     1.19247     1.20341  0.00166835
          64      2.0648     1.22306     1.21336  0.00163124
          64     2.09045     1.21292     1.21215  0.00159513
          64      2.1161     1.20917     1.20621  0.00145294
          64     2.14174     1.19011     1.19125  0.00159735
          64     2.16739     1.15912     1.16887   0.0015411
          64     2.19304     1.13779     1.14466  0.00139006
          64     2.21869     1.11629     1.11684  0.00159659
          64     2.24434     1.08469      1.0892  0.00167449
          64     2.26999     1.07093     1.05975  0.00142198
          64     2.29564     1.04888     1.03192  0.00146448
          64     2.32129     1.01476     1.00496  0.00132537
          64     2.34694     0.99187    0.979001  0.00137891
          64     2.37259    0.951505    0.959906  0.00130584
          64     2.39824    0.940214    0.942202  0.00133558
          64     2.42389    0.933725    0.926225   0.0013225
          64     2.44954    0.910472    0.912938  0.00117628
          64     2.47519    0.902601     0.90451  0.00128021
          64     2.50084    0.881348    0.897659  0.00122441
          64     2.52649    0.880392    0.892595  0.00122398
          64     2.55214    0.873811    0.892052  0.00112193

          65   0.0128248           0           0           0
          65   0.0384745           0           0           0
          65   0.0641241           0           0           0
          65   0.0897737           0           0           0
          65    0.115423           0           0           0
          65    0.141073           0           0           0
          65    0.166723           0           0           0
          65    0.192372           0           0           0
          65    0.218022           0           0           0
          65    0.243672           0           0           0
          65    0.269321           0           0           0
          65    0.294971           0           0           0
          65     0.32062           0           0           0
          65     0.34627           0           0           0
          65     0.37192           0           0           0
          65    0.397569           0           0           0
          65    0.423219           0           0           0
          65    0.448869           0           0           0
          65    0.474518           0           0           0
          65    0.500168           0           0           0
          65    0.525818           0           0           0
          65    0.551467           0           0           0
          65    0.577117           0           0           0
          65    0.602767           0           0           0
          65    0.628416           0           0           0
          65    0.654066           0           0           0
          65    0.679715           0           0           0
          65    0.705365           0           0           0
          65    0.731015           0           0           0
          65    0.756664           0           0           0
          65    0.782314           0           0           0
          65    0.807964           0           0           0
          65    0.833613           0           0           0
          65    0.859263           0 1.04743e-05 4.61834e-06
          65    0.884913  0.00128387  0.00128162 6.34857e-05
          65    0.910562   0.0286339   0.0257592 0.000382169
          65    0.936212    0.179102    0.175499 0.000999074
          65    0.961861    0.587709    0.586092  0.00170062
          65    0.987511     1.20656     1.22705  0.00205449
          65     1.01316     1.89542     1.88579  0.00339741
          65     1.03881      2.3689     2.34768  0.00383412
          65     1.06446     2.62529     2.55224  0.00337408
          65     1.09011     2.55609      2.5407  0.00306259
          65     1.11576     2.38219     2.39662  0.00354488
          65     1.14141     2.14238     2.18505   0.0030091
          65     1.16706     1.94364     1.95614  0.00359932
          65     1.19271     1.73891     1.74365  0.00300999
          65     1.21836     1.53143     1.55137  0.00285265
          65     1.24401     1.37128     1.38282  0.00306241
          65     1.26966     1.22487     1.23635  0.00285924
          65     1.29531     1.13012     1.11576  0.00259526
          65     1.32096    0.985261     1.01043  0.00242317
          65     1.34661    0.911944    0.932353  0.00222579
          65     1.37226    0.859074    0.864858  0.00233083
          65     1.39791    0.810551    0.810646  0.00203586
          65     1.42355    0.787254    0.770836  0.00169503
          65      1.4492    0.741819    0.738209    0.001769
          65     1.47485    0.726344    0.712405  0.00169347
          65      1.5005    0.707524    0.693896  0.00146457
          65     1.52615     0.69963    0.683363  0.00159771
          65      1.5518    0.695129    0.677231  0.00166662
          65     1.57745    0.678203    0.676844  0.00175391
          65      1.6031    0.682115    0.678808  0.00159435
          65     1.62875    0.677525    0.689834  0.00156705
          65      1.6544    0.696824    0.706255  0.00167554
          65     1.68005    0.724327    0.729014  0.00164233
          65      1.7057    0.753797    0.756991  0.00153957
          65     1.73135     0.79055      0.7886  0.00163983
          65       1.757     0.81676    0.822626  0.00153746
          65     1.78265    0.846429    0.857973  0.00160247
          65      1.8083    0.900383     0.89988  0.00160368
          65     1.83395    0.928656    0.939018  0.00186009
          65      1.8596    0.978392    0.981827  0.00178416
          65     1.88525     1.02603     1.02131  0.00178052
          65      1.9109     1.06846     1.06003  0.00173513
          65     1.93655       1.109     1.09776  0.00173636
          65      1.9622     1.14416     1.13233  0.00153702
          65     1.98785     1.16839     1.16283  0.00154675
          65      2.0135     1.18528     1.18598  0.00162551
          65     2.03915     1.20331     1.20341  0.00164269
          65      2.0648     1.21785     1.21343  0.00160761
          65     2.09045     1.21071     1.21213  0.00157075
          65      2.1161     1.20983     1.20627  0.00143165
          65     2.14174     1.18985     1.19123  0.00157292
          65     2.16739     1.16484     1.16881  0.00151864
          65     2.19304     1.13373     1.14449  0.00137881
          65     2.21869     1.11992     1.11688  0.00157273
          65     2.24434     1.08953      1.0892  0.00164874
          65     2.26999     1.06637     1.05985  0.00140375
          65     2.29564     1.03406     1.03195  0.00144232
          65     2.32129    0.991975     1.00476  0.00131994
          65     2.34694    0.967723    0.978827  0.00136857
          65     2.37259    0.943652    0.959656  0.00130948
          65     2.39824    0.938391    0.942144  0.00131632
          65     2.42389    0.925851    0.926219  0.00130216
          65     2.44954    0.903963      0.9128  0.00116626
          65     2.47519    0.904796    0.904514  0.00126053
          65     2.50084    0.903496    0.897749  0.00120886
          65     2.52649    0.902716    0.892751  0.00121501
          65     2.55214    0.892641    0.892061  0.00110471

          66   0.0128248           0           0           0
          66   0.0384745           0           0           0
          66   0.0641241           0           0           0
          66   0.0897737           0           0           0
          66    0.115423           0           0           0
          66    0.141073           0           0           0
          66    0.166723           0           0           0
          66    0.192372           0           0           0
          66    0.218022           0           0           0
          66    0.243672           0           0           0
          66    0.269321           0           0           0
          66    0.294971           0           0           0
          66     0.32062           0           0           0
          66     0.34627           0           0           0
          66     0.37192           0           0           0
          66    0.397569           0           0           0
          66    0.423219           0           0           0
          66    0.448869           0           0           0
          66    0.474518           0           0           0
          66    0.500168           0           0           0
          66    0.525818           0           0           0
          66    0.551467           0           0           0
          66    0.577117           0           0           0
          66    0.602767           0           0           0
          66    0.628416           0           0           0
          66    0.654066           0           0           0
          66    0.679715           0           0           0
          66    0.705365           0           0           0
          66    0.731015           0           0           0
          66    0.756664           0           0           0
          66    0.782314           0           0           0
          66    0.807964           0           0           0
          66    0.833613           0           0           0
          66    0.859263           0 1.03156e-05 4.55109e-06
          66    0.884913 0.000715301  0.00127304  6.3101e-05
          66    0.910562   0.0256544   0.0257576 0.000376382
          66    0.936212    0.171482    0.175438 0.000985788
          66    0.961861    0.568552    0.585826  0.00169549
          66    0.987511      1.2252     1.22703  0.00202356
          66     1.01316     1.84532     1.88518  0.00340083
          66     1.03881     2.30113     2.34697  0.00384035
          66     1.06446     2.52701     2.55185  0.00334454
          66     1.09011     2.55977     2.54099  0.00302977
          66     1.11576     2.46535     2.39766  0.00364094
          66     1.14141     2.20722     2.18539   0.0029822
          66     1.16706     1.95251     1.95608   0.0035452
          66     1.19271     1.71025     1.74314  0.00300661
          66     1.21836     1.53818     1.55117  0.00281641
          66     1.24401     1.36932     1.38262  0.00302284
          66     1.26966     1.23505     1.23633  0.00281598
          66     1.29531     1.12493      1.1159  0.00255965
          66     1.32096      1.0302     1.01073   0.0024049
          66     1.34661    0.922344    0.932201  0.00219723
          66     1.37226     0.89811    0.865361  0.00234933
          66     1.39791    0.811087    0.810653  0.00200502
          66     1.42355    0.779855    0.770972  0.00167485
          66      1.4492    0.756071     0.73848  0.00176278
          66     1.47485    0.729303    0.712661  0.00168705
          66      1.5005    0.700022    0.693989  0.00144532
          66     1.52615    0.695369    0.683545  0.00158383
          66      1.5518    0.680021    0.677273  0.00164191
          66     1.57745    0.667322      0.6767  0.00173326
          66      1.6031    0.679265    0.678815  0.00157021
          66     1.62875    0.672712    0.689575  0.00156464
          66      1.6544    0.697087    0.706116   0.0016559
          66     1.68005    0.722826     0.72892  0.00162012
          66      1.7057     0.75202    0.756916  0.00151808
          66     1.73135    0.789808    0.788618  0.00161509
          66       1.757    0.843797    0.822946  0.00154726
          66     1.78265    0.866172    0.858097    0.001583
          66      1.8083    0.895142    0.899808  0.00158098
          66     1.83395    0.919064    0.938715  0.00185631
          66      1.8596    0.972598    0.981687   0.0017626
          66     1.88525     1.01531     1.02122  0.00175586
          66      1.9109     1.05071     1.05989  0.00171458
          66     1.93655     1.09525     1.09772  0.00171046
          66      1.9622     1.10381      1.1319  0.00157332
          66     1.98785     1.16173     1.16281  0.00152341
          66      2.0135     1.19103     1.18606  0.00160268
          66     2.03915     1.21035     1.20352  0.00162115
          66      2.0648     1.23159      1.2137  0.00160663
          66     2.09045     1.21355     1.21215   0.0015471
          66      2.1161     1.20723     1.20628  0.00141003
          66     2.14174     1.17985     1.19106   0.0015585
          66     2.16739     1.17946     1.16897  0.00150417
          66     2.19304     1.15225     1.14461  0.00136292
          66     2.21869     1.10804     1.11675   0.0015546
          66     2.24434      1.0727     1.08895  0.00164261
          66     2.26999     1.06655     1.05995  0.00138615
          66     2.29564     1.04435     1.03214  0.00143265
          66     2.32129      1.0246     1.00506  0.00133376
          66     2.34694    0.989966    0.978996   0.0013582
          66     2.37259    0.963411    0.959712  0.00129087
          66     2.39824     0.95046     0.94227  0.00130239
          66     2.42389    0.928523    0.926254   0.0012829
          66     2.44954    0.913572    0.912811  0.00114865
          66     2.47519    0.912298    0.904632  0.00124693
          66     2.50084    0.899357    0.897773  0.00119079
          66     2.52649    0.891333    0.892729  0.00119679
          66     2.55214    0.874874    0.891801  0.00111824

          67   0.0128248           0           0           0
          67   0.0384745           0           0           0
          67   0.0641241           0           0           0
          67   0.0897737           0           0           0
          67    0.115423           0           0           0
          67    0.141073           0           0           0
          67    0.166723           0           0           0
          67    0.192372           0           0           0
          67    0.218022           0           0           0
          67    0.243672           0           0           0
          67    0.269321           0           0           0
          67    0.294971           0           0           0
          67     0.32062           0           0           0
          67     0.34627           0           0           0
          67     0.37192           0           0           0
          67    0.397569           0           0           0
          67    0.423219           0           0           0
          67    0.448869           0           0           0
          67    0.474518           0           0           0
          67    0.500168           0           0           0
          67    0.525818           0           0           0
          67    0.551467           0           0           0
          67    0.577117           0           0           0
          67    0.602767           0           0           0
          67    0.628416           0           0           0
          67    0.654066           0           0           0
          67    0.679715           0           0           0
          67    0.705365           0           0           0
          67    0.731015           0           0           0
          67    0.756664           0           0           0
          67    0.782314           0           0           0
          67    0.807964           0           0           0
          67    0.833613           0           0           0
          67    0.859263           0 1.01616e-05 4.48577e-06
          67    0.884913 0.000403503  0.00126006 6.34798e-05
          67    0.910562   0.0237663   0.0257278 0.000371936
          67    0.936212    0.176546    0.175455 0.000971214
          67    0.961861    0.588904    0.585872  0.00167081
          67    0.987511      1.2127     1.22681  0.00200462
          67     1.01316     1.86816     1.88492  0.00335954
          67     1.03881     2.40708     2.34787  0.00388642
          67     1.06446     2.55216     2.55186  0.00329462
          67     1.09011     2.57793     2.54154   0.0030343
          67     1.11576     2.36152     2.39712  0.00362633
          67     1.14141     2.22023     2.18591  0.00298269
          67     1.16706     1.92949     1.95568  0.00351444
          67     1.19271     1.70606     1.74259  0.00301224
          67     1.21836     1.50837     1.55053   0.0028459
          67     1.24401     1.35449      1.3822  0.00300673
          67     1.26966     1.27814     1.23695  0.00284228
          67     1.29531     1.13819     1.11623  0.00254297
          67     1.32096     1.04258     1.01121  0.00241551
          67     1.34661    0.950922    0.932481  0.00218213
          67     1.37226     0.84356    0.865036  0.00233669
          67     1.39791    0.808169    0.810616  0.00197544
          67     1.42355     0.76877    0.770939  0.00165017
          67      1.4492    0.739979    0.738502  0.00173661
          67     1.47485    0.713376    0.712671  0.00166191
          67      1.5005    0.683742    0.693836  0.00143182
          67     1.52615    0.694474    0.683708  0.00156856
          67      1.5518    0.694276    0.677527   0.0016369
          67     1.57745    0.694226    0.676962  0.00172701
          67      1.6031    0.678259    0.678807  0.00154679
          67     1.62875     0.68086    0.689445  0.00154668
          67      1.6544    0.680258     0.70573  0.00167556
          67     1.68005    0.711794    0.728664  0.00161598
          67      1.7057    0.761666    0.756987  0.00149708
          67     1.73135    0.786544    0.788587  0.00159128
          67       1.757    0.818668    0.822883  0.00152549
          67     1.78265    0.861742    0.858151  0.00156031
          67      1.8083    0.907116    0.899918  0.00156115
          67     1.83395    0.937833    0.938702  0.00182865
          67      1.8596    0.961542    0.981387  0.00176175
          67     1.88525      1.0187     1.02118  0.00173006
          67      1.9109     1.04668     1.05969  0.00170029
          67     1.93655     1.08377     1.09751  0.00169756
          67      1.9622     1.12172     1.13175  0.00155716
          67     1.98785     1.16086     1.16279  0.00150095
          67      2.0135     1.18648     1.18606  0.00157877
          67     2.03915     1.19668     1.20342  0.00160017
          67      2.0648     1.23098     1.21396  0.00160321
          67     2.09045      1.2239     1.21232  0.00153391
          67      2.1161     1.20703      1.2063  0.00138903
          67     2.14174     1.19819     1.19116  0.00153887
          67     2.16739     1.17485     1.16906  0.00148428
          67     2.19304     1.14475     1.14461  0.00134258
          67     2.21869     1.12051     1.11681   0.0015324
          67     2.24434     1.11328     1.08932  0.00165775
          67     2.26999     1.06541     1.06004  0.00136785
          67     2.29564     1.02588     1.03204  0.00141431
          67     2.32129     1.01398     1.00519  0.00132048
          67     2.34694    0.987445    0.979122  0.00134377
          67     2.37259    0.963689    0.959772  0.00127297
          67     2.39824    0.944652    0.942305  0.00128344
          67     2.42389    0.919042    0.926146  0.00126826
          67     2.44954    0.911355     0.91279  0.00113171
          67     2.47519    0.883675    0.904319  0.00126695
          67     2.50084    0.887303    0.897617  0.00118323
          67     2.52649    0.897318    0.892798  0.00118089
          67     2.55214    0.890061    0.891775  0.00110185

          68   0.0128248           0           0           0
          68   0.0384745           0           0           0
          68   0.0641241           0           0           0
          68   0.0897737           0           0           0
          68    0.115423           0           0           0
          68    0.141073           0           0           0
          68    0.166723           0           0           0
          68    0.192372           0           0           0
          68    0.218022           0           0           0
          68    0.243672           0           0           0
          68    0.269321           0           0           0
          68    0.294971           0           0           0
          68     0.32062           0           0           0
          68     0.34627           0           0           0
          68     0.37192           0           0           0
          68    0.397569           0           0           0
          68    0.423219           0           0           0
          68    0.448869           0           0           0
          68    0.474518           0           0           0
          68    0.500168           0           0           0
          68    0.525818           0           0           0
          68    0.551467           0           0           0
          68    0.577117           0           0           0
          68    0.602767           0           0           0
          68    0.628416           0           0           0
          68    0.654066           0           0           0
          68    0.679715           0           0           0
          68    0.705365           0           0           0
          68    0.731015           0           0           0
          68    0.756664           0           0           0
          68    0.782314           0           0           0
          68    0.807964           0           0           0
          68    0.833613           0           0           0
          68    0.859263           0 1.00122e-05 4.42229e-06
          68    0.884913 0.000935393  0.00125528 6.27256e-05
          68    0.910562   0.0239568   0.0257018 0.000367377
          68    0.936212    0.181691    0.175546 0.000961251
          68    0.961861    0.600438    0.586086  0.00165991
          68    0.987511     1.26195     1.22733  0.00204065
          68     1.01316     1.86345     1.88461  0.00332494
          68     1.03881     2.34895     2.34789   0.0038293
          68     1.06446     2.58048     2.55228  0.00327294
          68     1.09011     2.51613     2.54117   0.0030126
          68     1.11576     2.37354     2.39677  0.00358954
          68     1.14141     2.18162     2.18585   0.0029395
          68     1.16706     1.95373     1.95566  0.00346288
          68     1.19271     1.75125     1.74272  0.00297064
          68     1.21836     1.56409     1.55073  0.00281103
          68     1.24401     1.36227     1.38191  0.00297677
          68     1.26966     1.23457     1.23692   0.0028007
          68     1.29531     1.13404     1.11649  0.00251903
          68     1.32096     1.03052     1.01149  0.00239661
          68     1.34661    0.931453    0.932466  0.00215009
          68     1.37226    0.866442    0.865057  0.00230242
          68     1.39791    0.816144    0.810697  0.00194806
          68     1.42355    0.782612    0.771111  0.00163481
          68      1.4492    0.739679     0.73852  0.00171116
          68     1.47485    0.716598    0.712729  0.00163847
          68      1.5005    0.701693    0.693952  0.00141541
          68     1.52615     0.67217    0.683538  0.00155465
          68      1.5518    0.664144     0.67733  0.00162461
          68     1.57745    0.666416    0.676807  0.00170857
          68      1.6031    0.666936    0.678632  0.00153386
          68     1.62875    0.674055    0.689219  0.00154041
          68      1.6544    0.698162    0.705618  0.00165461
          68     1.68005    0.728037    0.728655  0.00159224
          68      1.7057    0.764317    0.757095  0.00147894
          68     1.73135    0.785414    0.788541  0.00156856
          68       1.757    0.843067    0.823179  0.00153166
          68     1.78265     0.85428    0.858094   0.0015384
          68      1.8083    0.921185     0.90023   0.0015692
          68     1.83395    0.941788    0.938748  0.00180232
          68      1.8596    0.978787    0.981348  0.00173625
          68     1.88525     1.01309     1.02106   0.0017087
          68      1.9109     1.06097     1.05971  0.00167539
          68     1.93655     1.10166     1.09757   0.0016737
